Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
JPN,Climate Watch,Transportation,All GHG,217.049,227.624,232.42,237.634,250.024,258.398,264.36,266.63,265.876,268.306,267.888,270.049,265.477,263.193,263.192,260.369,256.388,248.997,239.701,233.442,234.515,228.765,226.362,223.605,217.353,216.73,214.231,212.318,209.683,205.865,185.111,187.694,191.029,190.97
JPN,Climate Watch,Transportation,CH4,1.49067,1.54092,1.5688,1.59914,1.6657,1.70807,1.74879,1.78078,1.80985,1.84641,1.87449,1.90528,1.90436,1.91513,1.92877,1.92179,1.89443,1.84658,1.7924,1.7822,1.79356,1.75654,1.73014,1.6979,1.62481,1.61943,1.59225,1.5667,1.52812,1.48432,1.34978,1.32646,1.33529,1.32484
JPN,Climate Watch,Transportation,CO2,211.962,222.33,227.019,232.119,244.242,252.451,258.273,260.471,259.662,261.999,261.544,263.622,259.115,256.84,256.793,254.018,250.134,242.909,233.81,227.636,228.65,223.027,220.699,218.027,211.967,211.343,208.908,207.05,204.509,200.807,180.486,183.086,186.385,186.338
JPN,Climate Watch,Transportation,N2O,3.59635,3.75335,3.8323,3.91647,4.11563,4.23888,4.3384,4.37799,4.40431,4.46007,4.46986,4.52148,4.4574,4.43741,4.46959,4.42966,4.3596,4.24154,4.09837,4.02405,4.07086,3.98083,3.93253,3.88006,3.76035,3.76762,3.73031,3.70073,3.64586,3.57349,3.27571,3.28167,3.30943,3.30675
JPN,Climate Watch,Waste,All GHG,16.5516,16.4063,16.2957,15.9836,15.6745,15.3073,14.8989,14.483,13.9572,13.422,12.942,12.4573,11.9664,11.5265,11.0764,10.5902,10.0567,9.57622,9.07152,8.47943,8.07816,7.74052,7.37595,7.09623,6.77778,6.50578,6.25143,5.97092,5.77545,5.6339,5.40615,5.27196,5.18621,5.12512
JPN,Climate Watch,Waste,CH4,14.4288,14.2629,14.1442,13.8352,13.5471,13.1386,12.7447,12.3135,11.8031,11.3356,10.896,10.4236,9.94539,9.48518,9.01921,8.56257,8.06348,7.60406,7.1122,6.6173,6.1972,5.84749,5.5357,5.24482,4.95885,4.70296,4.44835,4.19934,4.00608,3.82644,3.64638,3.5094,3.433,3.3812
JPN,Climate Watch,Waste,N2O,2.12277,2.1434,2.15159,2.14839,2.12737,2.16862,2.15414,2.16955,2.15418,2.08647,2.04599,2.03375,2.02096,2.04129,2.05724,2.02767,1.99324,1.97216,1.95932,1.86213,1.88096,1.89303,1.84025,1.85141,1.81893,1.80282,1.80308,1.77158,1.76937,1.80746,1.75976,1.76256,1.75322,1.74392
KAZ,Climate Watch,Agriculture,All GHG,42.7668,41.3752,36.8878,35.9943,35.0893,29.7322,25.8987,22.0034,18.2732,16.4209,16.1588,17.4296,26.0579,20.3397,22.7312,23.6991,25.4024,23.2561,24.163,22.9849,26.3416,23.2253,22.8815,20.9843,23.7488,25.4078,23.7226,30.4679,26.1764,25.5998,24.6855,25.8575,24.4301,23.9507
KAZ,Climate Watch,Agriculture,CH4,28.632,28.0725,24.5847,24.5773,24.237,20.6925,17.8258,15.0033,12.5444,11.0609,11.0407,11.6181,16.4226,13.5744,15.0934,15.7879,16.7377,15.5665,16.3179,15.6279,17.7641,15.6514,15.5012,14.4137,15.9644,16.9693,16.1697,19.9157,17.8855,16.9423,16.4667,17.3295,16.3765,16.3724
KAZ,Climate Watch,Agriculture,N2O,14.1348,13.3028,12.3031,11.417,10.8523,9.03976,8.07288,7.00005,5.7288,5.35997,5.11813,5.81148,9.63529,6.76529,7.63783,7.91123,8.66476,7.68958,7.84517,7.35704,8.57752,7.57391,7.3803,6.5706,7.7844,8.43845,7.55298,10.5521,8.29084,8.65752,8.21874,8.52804,8.05356,7.57826
KAZ,Climate Watch,Building,All GHG,0.425498,0.606494,0.498532,0.377867,0.447036,0.295308,0.191273,0.194449,0.209574,0.174089,1.13048,1.25566,1.17836,1.67661,1.1496,1.02333,1.33083,0.899092,20.008,15.0657,17.0559,23.4326,17.1757,18.5889,28.2856,30.8481,32.2597,35.5905,38.4942,37.786,38.6293,39.4176,36.5769,36.6067
KAZ,Climate Watch,Building,CH4,0.001598,0.002278,0.001873,0.001419,0.014981,0.001109,0.001103,0.001115,0.000787,0.001115,0.005851,0.018384,0.004636,0.006273,0.004526,0.004127,0.021521,0.003425,0.439529,0.442556,0.469284,0.863211,0.597963,0.506087,1.01292,0.999766,1.1295,1.40519,1.48099,1.50415,1.39949,1.35567,1.26467,1.35233
KAZ,Climate Watch,Building,CO2,0.422992,0.602922,0.495596,0.375642,0.430818,0.293569,0.189759,0.192916,0.20834,0.172594,1.1222,1.23432,1.17122,1.66678,1.14263,1.01703,1.30614,0.893765,19.5248,14.5803,16.5415,22.5014,16.5284,18.0315,27.197,29.7708,31.0487,34.0913,36.9111,36.1823,37.1309,37.9657,35.2242,35.1684
KAZ,Climate Watch,Building,N2O,0.000908,0.001294,0.001063,0.000806,0.001237,0.00063,0.000411,0.000418,0.000447,0.00038,0.002434,0.002959,0.002506,0.003562,0.002444,0.002174,0.003175,0.001902,0.043631,0.042848,0.04514,0.068006,0.049339,0.051248,0.075645,0.077609,0.081483,0.094014,0.10216,0.099536,0.098986,0.096291,0.08805,0.086041
KAZ,Climate Watch,Bunker Fuels,All GHG,2.72305,2.5031,2.28315,0.758984,1.12144,0.796158,0.771375,0.712515,0.734201,0.427509,0.23544,0.263321,0.390335,0.319082,0.45539,0.495662,0.532838,0.712515,0.669145,0.560719,0.628872,0.550032,0.610286,0.508055,0.700124,1.26913,1.42257,1.53619,1.93702,1.95218,1.00153,1.52497,1.40378,1.58564
KAZ,Climate Watch,Bunker Fuels,CH4,0.000529,0.000486,0.000444,0.000147,0.000218,0.000155,0.00015,0.000138,0.000143,8.3e-05,4.6e-05,5.1e-05,7.6e-05,6.2e-05,8.8e-05,9.6e-05,0.000104,0.000138,0.00013,0.000109,0.000122,0.000254,0.000119,9.9e-05,0.000136,0.000983,0.001392,0.000409,0.000494,0.001643,0.001077,0.000298,0.000293,0.000325
KAZ,Climate Watch,Bunker Fuels,CO2,2.70248,2.4842,2.26591,0.753253,1.11297,0.790146,0.76555,0.707135,0.728657,0.424281,0.233662,0.261333,0.387387,0.316673,0.451952,0.49192,0.528814,0.707135,0.664092,0.556485,0.624124,0.545748,0.605677,0.504218,0.694837,1.2589,1.41084,1.52448,1.92228,1.93618,0.993091,1.51346,1.39319,1.57367
KAZ,Climate Watch,Bunker Fuels,N2O,0.020032,0.018414,0.016796,0.005584,0.00825,0.005857,0.005675,0.005242,0.005401,0.003145,0.001732,0.001937,0.002872,0.002347,0.00335,0.003646,0.00392,0.005242,0.004923,0.004125,0.004626,0.00403,0.00449,0.003738,0.005151,0.009252,0.010338,0.011299,0.014247,0.01435,0.007359,0.011218,0.010296,0.011648
KAZ,Climate Watch,Electricity/Heat,All GHG,115.705,114.62,112.389,102.827,105.612,80.431,72.787,59.829,61.4055,59.012,71.6704,67.7153,85.8809,93.6892,97.4521,99.5067,119.108,115.656,122.721,113.672,124.031,126.955,131.501,142.65,105.156,94.7515,106.273,116.147,120.215,116.435,116.315,130.233,138.016,146.41
KAZ,Climate Watch,Electricity/Heat,CH4,0.045405,0.043915,0.043346,0.038731,0.038839,0.030139,0.027504,0.022606,0.022466,0.020894,0.025721,0.024909,0.031826,0.034322,0.035242,0.036605,0.045297,0.044785,0.0487,0.043953,0.048606,0.04967,0.052003,0.058453,0.038107,0.036217,0.041799,0.044235,0.045508,0.042915,0.042005,0.051288,0.052283,0.054958
KAZ,Climate Watch,Electricity/Heat,CO2,115.229,114.147,111.935,102.406,105.172,80.1059,72.4905,59.5883,61.157,58.7733,71.39,67.4549,85.5606,93.3399,97.095,99.1527,118.671,115.236,122.298,113.313,123.646,126.555,131.087,142.201,104.752,94.399,105.879,115.717,119.766,115.998,115.881,129.761,137.518,145.888
KAZ,Climate Watch,Electricity/Heat,N2O,0.430035,0.429494,0.411107,0.382672,0.401362,0.294966,0.268909,0.218154,0.226017,0.217841,0.254647,0.235437,0.288426,0.314999,0.321923,0.317397,0.391867,0.37497,0.374109,0.314951,0.336413,0.349735,0.361998,0.391309,0.365935,0.316234,0.352964,0.3856,0.404413,0.393672,0.391648,0.420754,0.446165,0.467206
KAZ,Climate Watch,Energy,All GHG,289.844,298.226,299.891,262.269,240.453,210.63,188.014,168.524,172.33,155.905,160.359,157.693,176.702,195.451,209.44,222.412,241.953,254.184,290.374,264.554,280.46,305.636,300.335,314.085,271.554,236.327,249.195,262.639,267.12,253.359,256.385,275.58,275.563,294.572
KAZ,Climate Watch,Energy,CH4,49.498,48.6365,45.402,42.2615,40.5618,34.6749,33.9509,35.784,35.9164,32.7713,39.6986,39.9335,45.1959,48.7853,51.1862,52.9467,56.4456,55.5851,59.6745,58.0249,58.6596,62.7076,61.8467,62.3529,63.0835,50.8158,49.6985,53.4563,53.9675,51.1247,48.4024,50.5124,47.0859,53.7368
KAZ,Climate Watch,Energy,CO2,239.083,248.198,253.131,218.852,198.931,175.069,153.3,132.093,135.712,122.538,120.025,117.162,130.865,145.968,157.511,168.679,184.641,197.633,229.698,205.636,220.855,241.912,237.446,250.685,207.467,184.62,198.52,208.212,212.167,201.297,206.984,223.937,227.205,239.35
KAZ,Climate Watch,Energy,N2O,1.26362,1.39208,1.35767,1.1559,0.960253,0.886425,0.763028,0.64701,0.701367,0.595694,0.635077,0.597632,0.641565,0.698175,0.743134,0.786429,0.865817,0.966238,1.00159,0.893511,0.945804,1.01648,1.04213,1.04657,1.00335,0.890697,0.976777,0.970903,0.986084,0.93744,0.999183,1.1309,1.2723,1.48522
KAZ,Climate Watch,Fugitive Emissions,All GHG,50.786,49.8867,45.496,44.3657,44.6464,38.8197,38.6443,41.9654,43.0766,39.1668,47.5096,47.6735,56.3419,59.7847,62.091,64.4954,67.8702,65.6659,69.4956,67.0949,65.3276,70.919,69.2097,69.2023,69.8025,57.1047,53.5474,56.7169,56.4393,52.5364,49.6576,51.8902,47.5794,54.0802
KAZ,Climate Watch,Fugitive Emissions,CH4,48.9311,48.031,44.7405,41.7315,40.1329,34.2529,33.5867,35.4728,35.6081,32.5013,39.4731,39.7282,45.0217,48.584,50.9567,52.677,56.1221,55.1919,58.8179,57.2267,57.812,61.4376,60.8317,61.4387,61.6944,49.486,48.2201,51.7135,52.1359,49.3005,46.6071,48.7728,45.4541,51.9813
KAZ,Climate Watch,Fugitive Emissions,CO2,1.83169,1.83169,0.732674,2.614,4.49532,4.54936,5.03915,6.47281,7.44617,6.64395,8.0111,7.91639,11.2874,11.1647,11.0936,11.7766,11.7039,10.4283,10.6291,9.81527,7.45961,9.42522,8.32201,7.70408,8.04797,7.56202,5.27497,4.95831,4.26358,3.20777,3.0219,3.09129,2.09914,2.07273
KAZ,Climate Watch,Fugitive Emissions,N2O,0.0232739,0.0240085,0.0227504,0.0201442,0.0182282,0.0173908,0.0184184,0.0197481,0.022394,0.0215488,0.0254805,0.0288865,0.0327613,0.0359204,0.0407011,0.0417561,0.0442376,0.0456978,0.0486146,0.052875,0.0559816,0.0562012,0.0559712,0.059563,0.0601125,0.0567147,0.052367,0.0450391,0.0397597,0.0281709,0.0286338,0.0261697,0.0261697,0.0261697
KAZ,Climate Watch,Industrial Processes,All GHG,1.24609,1.06303,0.909847,0.608685,0.434787,0.413273,0.314483,0.316417,0.353298,0.377261,0.502618,0.718587,0.667352,0.801757,1.30846,1.40199,1.76998,2.05441,2.91166,2.76974,3.13147,3.15157,4.45655,4.91241,5.39867,5.6753,5.84183,6.27476,6.56455,6.52043,7.46818,7.08139,7.89222,8.08652
KAZ,Climate Watch,Industrial Processes,CH4,0.0724707,0.0644538,0.0548128,0.0422699,0.0266213,0.0272328,0.0187488,0.0227416,0.0217392,0.0266168,0.0275464,0.0285824,0.0277508,0.0292152,0.0288568,0.0272048,0.0262136,0.0277704,0.0219352,0.023716,0.0208314,0.0230731,0.0200446,0.0180947,0.021859,0.0214441,0.0229046,0.0219178,0.0203554,0.0225456,0.0246316,0.0238896,0.0238896,0.0238896
KAZ,Climate Watch,Industrial Processes,CO2,1.015,0.8041,0.6992,0.3529,0.1687,0.09793,0.01584,0.04694,0.01026,0.007472,0.001999,0.1582,0.02694,0.000526,0.3459,0.3552,0.4756,0.5969,0.9842,0.9327,1.025,1.066,2.321,3.031,3.238,3.457,3.525,3.819,3.893,3.802,4.45,3.841,4.458,4.458
KAZ,Climate Watch,Industrial Processes,F-Gas,0.0416688,0.0835956,0.125522,0.167449,0.210127,0.255132,0.246008,0.239269,0.319067,0.339871,0.471881,0.529018,0.605486,0.764777,0.924627,1.01641,1.24898,1.32273,1.80086,1.73653,2.00159,1.94778,2.03033,1.77242,1.99462,2.03735,2.11886,2.24925,2.47142,2.52262,2.81936,3.01266,3.20589,3.39958
KAZ,Climate Watch,Industrial Processes,N2O,0.116955,0.110876,0.0303119,0.0460654,0.0293388,0.032978,0.0338863,0.00746603,0.0022316,0.00330145,0.00119175,0.00278653,0.00717584,0.00723809,0.00907386,0.00317553,0.019186,0.107007,0.104667,0.076797,0.0840421,0.114719,0.085171,0.090895,0.144186,0.159503,0.175059,0.184599,0.179776,0.173257,0.174184,0.203838,0.204442,0.205049
KAZ,Climate Watch,"Land Use, Land-Use Change and Forestry",All GHG,-0.775916,-0.775916,-0.781301,-0.781301,-0.781301,-0.781301,-0.668812,-0.460141,-0.640503,-0.700606,-0.681149,-1.50487,-1.49274,-1.50344,-1.5063,-1.50694,-1.50654,-1.49064,-1.50538,-1.50706,-1.50694,-9.8473,-9.84705,-9.84865,-9.84888,-9.84523,-2.84476,-2.84581,-2.84569,-2.8468,-2.84732,5.30443,5.31761,5.30352
KAZ,Climate Watch,"Land Use, Land-Use Change and Forestry",CH4,0.0248162,0.0248162,0.0223692,0.0223692,0.0223692,0.0223692,0.0965132,0.233475,0.115097,0.0746424,0.0874216,0.00133,0.0078344,0.0020972,0.00056,0.00021,0.00042,0.0089544,0.00105,0.00014,0.00021,0.00091,0.00105,0.000196,7e-05,0.0020272,0.00049,0.0,7e-05,0.00028,0.0,0.0023744,0.0094332,0.0018844
KAZ,Climate Watch,"Land Use, Land-Use Change and Forestry",CO2,-0.816027,-0.816027,-0.815861,-0.815861,-0.815861,-0.815861,-0.815861,-0.815861,-0.815861,-0.814336,-0.814336,-1.50734,-1.50734,-1.50734,-1.50734,-1.50734,-1.50734,-1.50734,-1.50734,-1.50734,-1.50734,-9.849,-9.849,-9.849,-9.849,-9.849,-2.84567,-2.84581,-2.84581,-2.84732,-2.84732,5.30002,5.30002,5.30002
KAZ,Climate Watch,"Land Use, Land-Use Change and Forestry",N2O,0.0152944,0.0152944,0.01219,0.01219,0.01219,0.01219,0.0505355,0.122245,0.060261,0.0390875,0.0457655,0.0011395,0.0067575,0.001802,0.000477,0.0001855,0.000371,0.007738,0.000901,0.0001325,0.0001855,0.000795,0.000901,0.000159,5.3e-05,0.001749,0.000424,0.0,5.3e-05,0.0002385,0.0,0.0020405,0.008162,0.0016165
KAZ,Climate Watch,Manufacturing/Construction,All GHG,81.4773,85.9758,89.2472,76.2904,60.8018,59.8132,49.7402,43.8325,43.4077,36.2201,21.3404,27.9269,20.9379,26.2752,33.728,38.6237,27.5064,39.2401,56.6699,53.2045,57.8251,67.2848,64.5083,66.6667,50.416,35.9528,38.7835,36.3576,31.7859,27.6645,28.3985,28.0363,26.4744,24.9793
KAZ,Climate Watch,Manufacturing/Construction,CH4,0.204667,0.207101,0.22139,0.191727,0.151676,0.150285,0.127761,0.110384,0.106574,0.089033,0.038952,0.057937,0.036741,0.049896,0.070405,0.083487,0.049492,0.085614,0.123543,0.120406,0.131474,0.152081,0.15212,0.145336,0.108905,0.068514,0.071437,0.064407,0.063052,0.057354,0.05658,0.057199,0.055331,0.051557
KAZ,Climate Watch,Manufacturing/Construction,CO2,80.9728,85.4626,88.701,75.8184,60.428,59.4433,49.4267,43.5612,43.1448,36.001,21.2435,27.7842,20.8465,26.1512,33.5543,38.4177,27.3823,39.0294,56.3671,52.911,57.5047,66.9127,64.1377,66.3079,50.1506,35.7826,38.6046,36.1971,31.6309,27.5243,28.2602,27.8966,26.3395,24.8536
KAZ,Climate Watch,Manufacturing/Construction,N2O,0.299885,0.306075,0.324864,0.280274,0.222149,0.219667,0.185721,0.160919,0.156324,0.130156,0.057928,0.084719,0.054717,0.074074,0.103313,0.122495,0.074648,0.125136,0.179252,0.17308,0.188971,0.219955,0.218412,0.213487,0.156425,0.101718,0.10739,0.096112,0.091958,0.082806,0.081788,0.082509,0.079621,0.074163
KAZ,Climate Watch,Other Fuel Combustion,All GHG,26.5003,28.3639,35.8386,24.7236,19.5721,21.7701,18.1447,15.4087,16.0019,15.2953,8.98439,4.61676,2.89456,5.0405,5.44226,8.84877,15.2117,20.174,7.23361,2.65405,2.62856,3.13404,3.04809,2.90165,2.97429,1.89449,1.98808,2.29461,2.21561,2.10676,2.03459,2.33269,2.50415,1.96878
KAZ,Climate Watch,Other Fuel Combustion,CH4,0.185846,0.190992,0.252645,0.17253,0.135149,0.159351,0.126809,0.10751,0.10726,0.108237,0.068466,0.025934,0.014198,0.031302,0.032214,0.056597,0.106745,0.144469,0.108345,0.068959,0.071907,0.07308,0.073089,0.06508,0.059652,0.043506,0.043119,0.044986,0.044479,0.040266,0.032629,0.044804,0.045625,0.04915
KAZ,Climate Watch,Other Fuel Combustion,CO2,26.205,28.0643,35.4393,24.4499,19.356,21.5179,17.9402,15.2359,15.8265,15.1238,8.87912,4.57522,2.87246,4.99163,5.39385,8.76075,15.0435,19.9466,7.09578,2.57743,2.54885,3.05236,2.96626,2.82774,2.90653,1.84624,1.93999,2.2441,2.16584,2.06156,1.99738,2.28243,2.45272,1.91481
KAZ,Climate Watch,Other Fuel Combustion,N2O,0.109411,0.108558,0.146628,0.101161,0.081006,0.092856,0.077618,0.065243,0.06814,0.063192,0.036804,0.015606,0.007903,0.017573,0.016191,0.031427,0.061454,0.082914,0.029491,0.007659,0.0078,0.008597,0.008743,0.00883,0.008108,0.004743,0.00497,0.005521,0.005295,0.004931,0.004582,0.005459,0.005803,0.004823
KAZ,Climate Watch,Total excluding LULUCF,All GHG,338.097,344.882,341.787,302.849,279.834,244.571,218.038,194.646,194.766,176.525,180.897,179.807,207.354,220.545,237.522,251.629,273.4,283.832,321.922,295.039,314.854,336.941,332.755,345.183,306.071,272.849,284.331,305.054,305.664,291.45,295.156,315.445,314.456,333.307
KAZ,Climate Watch,Total excluding LULUCF,CH4,82.2062,80.7549,73.8987,70.6161,68.4464,58.9571,55.3725,54.3841,52.0694,47.4605,54.4238,55.3282,65.3526,66.1163,70.1226,72.6474,77.2459,75.2723,80.2351,78.1468,81.0977,83.0399,82.1746,81.7105,84.1582,72.9596,71.171,78.7669,77.3528,73.7341,71.1716,74.4546,69.7166,76.487
KAZ,Climate Watch,Total excluding LULUCF,CO2,240.098,249.002,253.83,219.205,199.1,175.167,153.316,132.14,135.722,122.546,120.027,117.32,130.892,145.968,157.857,169.034,185.117,198.23,230.682,206.568,221.88,242.978,239.767,253.716,210.705,188.077,202.045,212.031,216.06,205.099,211.434,227.778,231.663,243.808
KAZ,Climate Watch,Total excluding LULUCF,F-Gas,0.0416688,0.0835956,0.125522,0.167449,0.210127,0.255132,0.246008,0.239269,0.319067,0.339871,0.471881,0.529018,0.605486,0.764777,0.924627,1.01641,1.24898,1.32273,1.80086,1.73653,2.00159,1.94778,2.03033,1.77242,1.99462,2.03735,2.11886,2.24925,2.47142,2.52262,2.81936,3.01266,3.20589,3.39958
KAZ,Climate Watch,Total excluding LULUCF,N2O,15.7512,15.0416,13.9322,12.8601,12.0777,10.1924,9.103,7.88243,6.655,6.17891,5.97435,6.6292,10.504,7.69595,8.61794,8.93139,9.78826,9.00663,9.20317,8.58704,9.87502,8.97541,8.78321,7.98366,9.21284,9.77485,8.99631,12.0071,9.78,10.0942,9.7313,10.1993,9.87039,9.61226
KAZ,Climate Watch,Total including LULUCF,All GHG,337.321,344.106,341.005,302.067,279.053,243.79,217.369,194.186,194.125,175.824,180.216,178.302,205.861,219.042,236.016,250.123,271.893,282.341,320.416,293.532,313.347,327.094,322.908,335.334,296.222,263.004,281.486,302.208,302.818,288.603,292.309,320.749,319.773,338.61
KAZ,Climate Watch,Total including LULUCF,CH4,82.231,80.7798,73.921,70.6385,68.4688,58.9794,55.4691,54.6176,52.1845,47.5351,54.5112,55.3295,65.3604,66.1184,70.1232,72.6477,77.2463,75.2812,80.2361,78.147,81.098,83.0408,82.1756,81.7106,84.1583,72.9616,71.1715,78.7669,77.3528,73.7344,71.1716,74.457,69.726,76.4889
KAZ,Climate Watch,Total including LULUCF,CO2,239.282,248.186,253.014,218.389,198.284,174.351,152.5,131.324,134.907,121.731,119.213,115.813,129.384,144.461,156.35,167.527,183.61,196.723,229.175,205.061,220.373,233.129,229.918,243.867,200.856,178.228,199.199,209.185,213.214,202.252,208.586,233.078,236.963,249.108
KAZ,Climate Watch,Total including LULUCF,F-Gas,0.0416688,0.0835956,0.125522,0.167449,0.210127,0.255132,0.246008,0.239269,0.319067,0.339871,0.471881,0.529018,0.605486,0.764777,0.924627,1.01641,1.24898,1.32273,1.80086,1.73653,2.00159,1.94778,2.03033,1.77242,1.99462,2.03735,2.11886,2.24925,2.47142,2.52262,2.81936,3.01266,3.20589,3.39958
KAZ,Climate Watch,Total including LULUCF,N2O,15.7665,15.0569,13.9444,12.8723,12.0899,10.2046,9.15353,8.00468,6.71526,6.218,6.02012,6.63033,10.5107,7.69776,8.61841,8.93157,9.78863,9.01437,9.20407,8.58718,9.8752,8.97621,8.78411,7.98382,9.2129,9.7766,8.99674,12.0071,9.78006,10.0944,9.7313,10.2014,9.87855,9.61388
KAZ,Climate Watch,Transportation,All GHG,14.9504,18.773,16.4214,13.6844,9.3737,9.50085,8.50706,7.29391,8.22859,6.03687,9.72354,8.50499,9.46849,8.98514,9.57726,9.91432,10.9257,12.5497,14.2467,12.8632,13.5918,13.9109,14.8916,14.0747,14.9195,15.7749,16.343,15.5325,17.97,16.8308,21.3504,23.6702,24.4122,30.5274
KAZ,Climate Watch,Transportation,CH4,0.12939,0.161162,0.142269,0.125588,0.088228,0.081083,0.081048,0.06963,0.071264,0.050652,0.08655,0.078103,0.086755,0.079496,0.087049,0.088878,0.100442,0.114897,0.136464,0.122274,0.126274,0.131934,0.139762,0.139232,0.16948,0.181799,0.192613,0.183921,0.197514,0.179558,0.2646,0.230638,0.213958,0.24753
KAZ,Climate Watch,Transportation,CO2,14.4209,18.0891,15.8279,13.188,9.0492,9.15885,8.21406,7.04176,7.92928,5.82364,9.37921,8.19686,9.12648,8.6536,9.23165,9.55426,10.5348,12.0992,13.7838,12.4388,13.1541,13.465,14.4041,13.6134,14.4129,15.2595,15.7727,15.0039,17.43,16.323,20.6923,22.9398,23.5717,29.453
KAZ,Climate Watch,Transportation,N2O,0.400105,0.522651,0.451253,0.370844,0.236271,0.260915,0.211951,0.182528,0.228045,0.162576,0.257784,0.230025,0.255252,0.252047,0.258562,0.27118,0.290435,0.335618,0.32649,0.302098,0.311498,0.313986,0.347671,0.322132,0.337129,0.333678,0.377603,0.344617,0.342498,0.328324,0.393545,0.499716,0.626495,0.826813
KAZ,Climate Watch,Waste,All GHG,4.23957,4.21739,4.09821,3.97621,3.85695,3.79564,3.81023,3.8019,3.80946,3.82167,3.87689,3.96538,3.92637,3.95253,4.04206,4.11622,4.27495,4.33676,4.47255,4.73007,4.92091,4.92807,5.0823,5.20139,5.36934,5.43926,5.57138,5.67237,5.8027,5.97055,6.61708,6.92543,6.57027,6.69762
KAZ,Climate Watch,Waste,CH4,4.00372,3.98154,3.85706,3.73506,3.6211,3.56244,3.57703,3.574,3.58686,3.60172,3.65694,3.74808,3.70642,3.72728,3.81416,3.88567,4.03645,4.09296,4.2208,4.47037,4.65326,4.65777,4.8067,4.92579,5.08844,5.15306,5.27988,5.37292,5.4794,5.6446,6.27788,6.58888,6.23018,6.35388
KAZ,Climate Watch,Waste,N2O,0.23585,0.23585,0.24115,0.24115,0.23585,0.2332,0.2332,0.2279,0.2226,0.21995,0.21995,0.2173,0.21995,0.22525,0.2279,0.23055,0.2385,0.2438,0.25175,0.2597,0.26765,0.2703,0.2756,0.2756,0.2809,0.2862,0.2915,0.29945,0.3233,0.32595,0.3392,0.33655,0.340083,0.343741
KEN,Climate Watch,Agriculture,All GHG,27.2503,26.089,25.8999,25.6694,25.8055,25.5342,24.0575,23.9586,24.54,26.1086,23.8846,23.8719,24.9143,26.6806,28.3874,27.5714,26.7483,43.6819,44.1045,42.2653,42.5012,43.6898,43.3972,42.6204,43.1408,43.4659,47.5044,44.0908,45.7482,53.1907,61.2848,54.5486,48.7092,53.3417
KEN,Climate Watch,Agriculture,CH4,18.5125,17.6752,17.538,17.4106,17.4459,17.3235,16.1955,16.1512,16.4627,17.6188,16.048,15.9797,16.7577,17.9422,19.2306,18.5195,18.0653,29.9377,30.364,28.9643,29.0729,29.82,29.4924,28.8786,29.2775,29.7034,32.4121,29.9457,31.1498,36.3804,41.7313,37.1955,33.2446,36.2528
KEN,Climate Watch,Agriculture,N2O,8.73785,8.4138,8.36189,8.25878,8.35964,8.21071,7.86205,7.80738,8.07731,8.48978,7.83658,7.89223,8.15657,8.7384,9.15686,9.05195,8.68302,13.7443,13.7405,13.301,13.4283,13.8698,13.9048,13.7418,13.8633,13.7625,15.0924,14.145,14.5983,16.8103,19.5536,17.3531,15.4646,17.0889
KEN,Climate Watch,Building,All GHG,5.40698,5.51075,5.62499,5.71867,5.99432,6.35936,6.53303,6.70174,7.00885,7.41092,7.53239,7.4838,7.56695,7.51146,7.84846,8.23924,8.39961,8.60525,8.74821,9.29836,9.49198,9.55067,9.84178,9.98512,10.328,10.7962,10.9492,11.3706,11.1859,11.1493,11.2645,11.5463,11.4936,11.5797
